name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Lisbon,2023-04-01T00:00:00,14,14,12,87.75,0,0,,0,0,12.2,5.7,312,1027,100,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-04-01T01:00:00,12.3,12.3,10.3,87.23,0,0,,0,0,6.8,1.1,346,1027,31,10.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-04-01T02:00:00,12.3,12.3,11.2,92.65,0,0,,0,0,7.6,0.8,352,1027,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-04-01T03:00:00,13.2,13.2,12,92.7,0,0,,0,0,6.8,5.4,285,1026,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-04-01T04:00:00,13.2,13.2,12,92.32,0,0,,0,0,8.6,4.2,320,1026.1,75,10.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-04-01T05:00:00,14.2,14.2,12,86.86,0,0,,0,0,11.2,5.4,278,1026,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-04-01T06:00:00,13.2,13.2,12.2,93.66,0,0,,0,0,9.7,7.2,256,1026,82.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-04-01T07:00:00,14.1,14.1,12.1,87.49,0,0,,0,0,6.5,7.5,263,1026,50,10.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-04-01T08:00:00,14.2,14.2,11,81.3,0,0,,0,0,6.5,9.1,239,1026,89.2,10,30,0.1,0,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T09:00:00,15.2,15.2,12,81.44,0,0,,0,0,7.9,9.1,226,1026,89.2,10,92,0.3,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T10:00:00,16,16,12.9,81.71,0,0,,0,0,9,10.5,238,1026.1,89.2,10.8,198,0.7,2,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T11:00:00,18,18,13.9,76.68,0,0,,0,0,14.4,12.4,254,1026,31,10,358,1.3,4,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T12:00:00,19.2,19.2,13.2,68.21,0,0,,0,0,30.6,17.5,301,1026,50,10,255,0.9,3,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T13:00:00,18.9,18.9,14.1,73.5,0,0,,0,0,25.6,16.8,301,1026.1,87.6,10.8,207,0.7,2,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T14:00:00,19.2,19.2,15,76.86,0,0,,0,0,27.4,17.8,294,1026,50,10,175,0.6,2,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T15:00:00,18.3,18.3,14.2,76.73,0,0,,0,0,35.3,16.3,280,1026,56.3,10,267,1,3,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T16:00:00,18.3,18.3,14.2,76.65,0,0,,0,0,31,18.3,283,1025.1,90.7,11.6,148,0.5,1,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T17:00:00,18.3,18.3,14,75.95,0,0,,0,0,32,18.7,300,1025,89.2,10,177,0.6,2,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T18:00:00,17.3,17.3,14,80.89,0,0,,0,0,30.6,15.7,290,1025,89.2,10,89,0.3,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T19:00:00,17.2,17.2,14,81.69,0,0,,0,0,27.4,17.4,302,1025,90.7,11.6,31,0.1,0,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T20:00:00,16.2,16.2,14,87.05,0,0,,0,0,27,17.2,302,1025,89.2,10,19,0.1,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-04-01T21:00:00,16.2,16.2,14.9,91.92,0,0,,0,0,23.8,15,292,1025,89.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-04-01T22:00:00,16.1,16.1,13.2,82.82,0,0,,0,0,20.9,14.3,302,1026,84.4,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-04-01T23:00:00,15.2,15.2,13,86.96,0,0,,0,0,20.5,12.3,302,1026,89.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-04-02T00:00:00,15.2,15.2,13,86.96,0,0,,0,0,15.1,17.8,332,1026,89.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
