name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Lisbon,2023-08-03T05:00:00,18.2,18.2,13.6,74.64,0,0,,0,0,24.1,22.8,346,1017.4,26.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T06:00:00,18.2,18.2,14,76.7,0,0,,0,0,27.7,19.3,342,1017,45.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T07:00:00,18.1,18.1,13.9,76.62,0,0,,0,0,25.2,20,346,1017.9,0,11.6,16,0.1,0,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T08:00:00,19.1,19.1,13.6,70.56,0,0,,0,0,46.4,30.1,350,1018,27.6,10,139,0.5,1,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T09:00:00,20.6,20.6,12.6,60.3,0,0,,0,0,33.1,36.4,347,1018,28,10,269,1,3,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T10:00:00,21.6,21.6,11.7,53.18,0,0,,0,0,40.7,40.9,346,1018.1,21.1,11.6,399,1.4,4,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T11:00:00,23.1,23.1,10.9,46.23,0,0,,0,0,41.8,37.6,347,1018,25,10,680,2.4,7,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T12:00:00,24.1,24.1,10.3,41.83,0,0,,0,0,63,35.9,345,1018,0,10,773,2.8,8,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T13:00:00,24.6,24.6,10.8,41.91,0,0,,0,0,45.7,38,344,1018,2,11.6,874,3.1,9,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T14:00:00,25.1,25.1,11.4,42.22,0,0,,0,0,47.5,36.3,348,1018,0,10,891,3.2,9,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T15:00:00,24.7,24.7,10,39.49,0,0,,0,0,57.6,41.2,336,1018,0,10,861,3.1,9,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T16:00:00,24.3,24.3,8.7,37.1,0,0,,0,0,50.4,39.6,336,1018,2,11.6,773,2.8,8,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T17:00:00,24.3,24.3,8.5,36.52,0,0,,0,0,61.2,41,342,1017.9,0,10,657,2.4,7,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T18:00:00,23.3,23.3,11.3,46.83,0,0,,0,0,50.4,33.5,340,1017.8,27.5,10,469,1.7,5,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T19:00:00,21.8,21.8,11.8,52.99,0,0,,0,0,49,43.1,344,1017.9,23.2,11.6,274,1,3,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T20:00:00,20.5,20.5,12.2,58.89,0,0,,0,0,49.7,51.9,346,1017.4,27.5,10,70,0.3,1,,Partially cloudy,wind,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T21:00:00,19.2,19.2,12.2,63.88,0,0,,0,0,48.6,29.9,352,1018,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T22:00:00,19.2,19.2,12.1,63.42,0,0,,0,0,57.6,37.1,354,1018.9,10,11.6,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-03T23:00:00,18.2,18.2,12.6,69.91,0,0,,0,0,43.6,34.9,346,1019,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T00:00:00,18.2,18.2,13,71.87,0,0,,0,0,41.4,34.3,350,1019,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T01:00:00,18.2,18.2,13,71.65,0,0,,0,0,38.9,28.4,356,1019,0,11.6,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T02:00:00,18.2,18.2,12.6,69.92,0,0,,0,0,38.9,25.4,350,1018.8,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T03:00:00,17.7,17.7,12,69.11,0,0,,0,0,37.8,17,342,1018.8,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T04:00:00,17.3,17.3,12,71.11,0,0,,0,0,35.3,13.6,326,1018.9,0,11.6,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T05:00:00,17.2,17.2,11.6,69.73,0,0,,0,0,31.3,16.7,346,1018.8,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T06:00:00,16.7,16.7,11.2,69.63,0,0,,0,0,28.1,17.2,358,1018.4,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T07:00:00,17.2,17.2,10.7,65.61,0,0,,0,0,20.5,19.2,343,1019,0,11.6,12,0,0,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T08:00:00,18.5,18.5,10.2,58.5,0,0,,0,0,20.2,19.4,352,1019,0,10,142,0.5,1,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T09:00:00,19.9,19.9,10.8,55.5,0,0,,0,0,23,16.8,351,1019.8,0,10,271,1,3,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T10:00:00,22.3,22.3,9.5,43.87,0,0,,0,0,24.1,22,360,1020,0,11.6,408,1.5,4,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T11:00:00,24.8,24.8,8.3,35.16,0,0,,0,0,27.4,20.5,7,1019.8,0,10,684,2.5,7,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T12:00:00,26.8,26.2,6.8,28.18,0,0,,0,0,29.5,21.5,6,1019,0,10,805,2.9,8,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T13:00:00,28.8,27.4,6,23.68,0,0,,0,0,30.2,24.9,13,1019.1,0,11.6,882,3.2,9,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T14:00:00,29.4,27.9,6.7,23.87,0,0,,0,0,30.2,23.7,41,1019,0,10,898,3.2,9,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T15:00:00,30.4,28.9,8.7,25.93,0,0,,0,0,30.2,24.2,354,1018.5,0,10,867,3.1,9,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T16:00:00,29.2,28,9.4,29.12,0,0,,0,0,28.8,26.3,337,1018,0,11.6,770,2.8,8,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T17:00:00,28.8,27.7,10,31.06,0,0,,0,0,35.6,26.4,337,1017.9,0,10,631,2.3,6,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T18:00:00,27.3,26.8,10.3,34.54,0,0,,0,0,37.1,27.9,332,1017.8,0,10,469,1.7,5,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T19:00:00,26.2,26.2,10.9,38.35,0,0,,0,0,16.6,24.1,332,1017.9,0,11.6,274,1,3,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T20:00:00,24.6,24.6,10.3,40.61,0,0,,0,0,35.6,21.3,321,1017.8,0,10,69,0.2,1,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T21:00:00,23.2,23.2,10.7,45.5,0,0,,0,0,33.5,23.2,327,1018.4,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-04T22:00:00,22,22,11,49.67,0,0,,0,0,26.6,25,330,1019,0,10,0,0,0,,Clear,clear-night,"D7126,08536099999,LPPT"
Lisbon,2023-08-04T23:00:00,22,22,11,49.67,0,0,,0,0,22.3,23.2,335,1019,0,10,0,0,0,,Clear,clear-night,"D7126,08536099999,LPPT"
Lisbon,2023-08-05T00:00:00,22.5,22.5,11,48.18,0,0,,0,0,18,17.6,340,1019,0,10,0,0,0,,Clear,clear-night,"D7126,08536099999,LPPT"
Lisbon,2023-08-05T01:00:00,22.6,22.6,11.5,49.57,0,0,,0,0,10.4,18.5,347,1019,0,11.6,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T02:00:00,23,23,11,46.74,0,0,,0,0,10.4,20.3,345,1018.5,0,10,0,0,0,,Clear,clear-night,"D7126,08536099999,LPPT"
Lisbon,2023-08-05T03:00:00,21.5,21.5,11.5,52.74,0,0,,0,0,8.3,14,352,1018,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T04:00:00,22,22,10.6,48.17,0,0,,0,0,9,11.7,348,1018,0,11.6,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T05:00:00,21.5,21.5,9.5,46.34,0,0,,0,0,9.4,5.6,350,1018,0,10,0,0,0,,Clear,clear-night,"D7126,08536099999,LPPT"
Lisbon,2023-08-05T06:00:00,20.7,20.7,8.7,46.09,0,0,,0,0,10.1,8.1,6,1017.8,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T07:00:00,21.3,21.3,8.4,43.53,0,0,,0,0,15.1,7.7,29,1018,0,11.6,12,0,0,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T08:00:00,22.5,22.5,11.3,49.14,0,0,,0,0,15.1,12.5,43,1018.8,0,10,125,0.5,1,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T09:00:00,25.8,25.8,8,32.21,0,0,,0,0,19.1,15.9,41,1018.8,0,10,264,1,3,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T10:00:00,27.5,26.6,7,27.37,0,0,,0,0,23.4,21.4,54,1019,0,11.6,396,1.4,4,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T11:00:00,29.1,27.8,8.2,27,0,0,,0,0,23.4,18.1,52,1018.8,0,10,643,2.3,6,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T12:00:00,30.4,28.8,7.8,24.33,0,0,,0,0,23,17.3,51,1018.4,0,10,671,2.4,7,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T13:00:00,33.3,31.1,5.7,17.97,0,0,,0,0,42.5,16.8,43,1018,0,11.6,759,2.7,8,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T14:00:00,34.6,32.2,4.4,15.25,0,0,,0,0,19.4,18.1,20,1017,0,10,828,3,8,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T15:00:00,35.4,33,4.8,14.94,0,0,,0,0,21.2,18.5,42,1016.4,0,10,824,3,8,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T16:00:00,36,33.8,7.3,17.13,0,0,,0,0,22,18.1,17,1015.9,0,10.8,752,2.7,8,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T17:00:00,34.9,32.7,6.7,17.6,0,0,,0,0,23.8,25.8,339,1015,30,10,635,2.3,6,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T18:00:00,32.7,30.7,7.4,20.72,0,0,,0,0,33.8,30.5,347,1014.8,0,10,469,1.7,5,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T19:00:00,30.9,29.1,7.3,22.96,0,0,,0,0,34.6,27.5,337,1015,0,10.8,278,1,3,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T20:00:00,28.6,27.3,6.8,25.27,0,0,,0,0,34.9,29,335,1015,0,10,67,0.2,1,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T21:00:00,26.6,26.6,7.5,29.77,0,0,,0,0,32.4,21.9,329,1015.4,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T22:00:00,25.8,25.8,6.9,30,0,0,,0,0,22.7,20.5,335,1016,0,10.8,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-05T23:00:00,25.5,25.5,4.7,26.12,0,0,,0,0,14.8,19.4,325,1016,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-06T00:00:00,25,25,5.3,28.15,0,0,,0,0,10.1,13,330,1016,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-06T01:00:00,24.8,24.8,8.4,35.09,0,0,,0,0,5.8,12.8,356,1016,0,11.6,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-06T02:00:00,23.8,23.8,10.7,43.62,0,0,,0,0,5.4,11.5,330,1015.8,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-06T03:00:00,23,23,12.6,52.21,0,0,,0,0,6.1,15.9,335,1015,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-06T04:00:00,22.4,22.4,13.7,57.85,0,0,,0,0,6.5,16.6,340,1015,0,11.6,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-06T05:00:00,22.4,22.4,13.5,57.34,0,0,,0,0,6.5,12.3,342,1014.8,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-06T06:00:00,22.6,22.6,13.3,55.46,0,0,,0,0,5.8,8,354,1014.4,0,10,0,0,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-06T07:00:00,20.2,20.2,14.1,68.14,0,0,,0,0,7.2,6.6,60,1015,0,10.8,12,0,0,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-06T08:00:00,22.7,22.7,15.2,62.51,0,0,,0,0,7.9,5.7,52,1015,0,10,125,0.5,1,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-08-06T09:00:00,25.7,25.7,15.6,53.64,0,0,,0,0,9,9.2,58,1015.4,0,10,264,1,3,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
