name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Lisbon,2023-05-01T00:00:00,17,17,11.2,68.48,0,0,,0,0,22,16.9,5,1018,73.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-05-01T01:00:00,16.2,16.2,11.9,75.61,0,0,,0,0,19.4,13.8,340,1018.9,23.2,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-05-01T02:00:00,16.2,16.2,12,76.39,0,0,,0,0,18.7,17.2,342,1018,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-05-01T03:00:00,15.2,15.2,12,81.44,0,0,,0,0,15.8,16.9,350,1017,0.1,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-05-01T04:00:00,16.1,16.1,11,71.79,0,0,,0,0,14.4,19.6,332,1017.1,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-05-01T05:00:00,16,16,11,72.22,0,0,,0,0,14,22.6,340,1017,24.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-05-01T06:00:00,16,16,11,72.22,0,0,,0,0,13.7,16.8,340,1017,58.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-05-01T07:00:00,15.9,15.9,10.3,68.99,0,0,,0,0,11.9,18.4,340,1017.1,30,11.6,19,0.1,0,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T08:00:00,17.2,17.2,10.3,64.11,0,0,,0,0,12.2,3.9,50,1018,0.9,10,82,0.3,1,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T09:00:00,19,19,11.2,60.39,0,0,,0,0,11.2,13.6,12,1018,0,10,228,0.8,2,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T10:00:00,21.7,21.7,10.3,48.12,0,0,,0,0,12.6,13.6,350,1018,30,11.6,373,1.3,4,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T11:00:00,23.9,23.9,11,44.42,0,0,,0,0,14.8,14.2,34,1018,0,10,639,2.3,6,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T12:00:00,26,26,8.9,33.81,0,0,,0,0,14.8,12.7,79,1018,0,10,798,2.9,8,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T13:00:00,26.2,26.2,8.5,32.67,0,0,,0,0,13,13.2,59,1018,10,11.6,887,3.2,9,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T14:00:00,28,27.1,8.5,29.32,0,0,,0,0,12.6,11.2,68,1017,5,10,920,3.3,9,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T15:00:00,28,27,8,28.39,0,0,,0,0,7.6,7.8,290,1017,0,10,897,3.2,9,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T16:00:00,27.9,27.3,11,34.79,0,0,,0,0,18.4,11.7,280,1016.1,10,11.6,805,2.9,8,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T17:00:00,26.3,26.3,11.6,39.97,0,0,,0,0,27.7,21.4,304,1016.8,0,10,683,2.5,7,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T18:00:00,25.3,25.3,7.5,32.08,0,0,,0,0,28.1,21.7,320,1016,33.4,10,525,1.9,5,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T19:00:00,24.2,24.2,9.5,39.22,0,0,,0,0,27.4,23.2,323,1016,30,11.6,292,1.1,3,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T20:00:00,22.2,22.2,7.2,37.97,0,0,,0,0,27.4,25.1,333,1015.8,100,10,104,0.4,1,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T21:00:00,21,21,7.3,41.2,0,0,,0,0,21.2,19.6,332,1016.8,73.6,10,12,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-01T22:00:00,20,20,6.7,41.85,0,0,,0,0,16.9,15.7,323,1017,30,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-05-01T23:00:00,18.9,18.9,7.6,48.11,0,0,,0,0,11.9,10,340,1017,100,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-05-02T00:00:00,18.9,18.9,8.2,49.87,0,0,,0,0,9,11.8,332,1016.8,100,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-05-02T01:00:00,17.9,17.9,8.2,53.1,0,0,,0,0,7.9,9,342,1017,30,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-05-02T02:00:00,17.7,17.7,7.5,51.18,0,0,,0,0,6.8,5.4,6,1016,100,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-05-02T03:00:00,16.7,16.7,6.3,50.36,0,0,,0,0,6.5,7.6,337,1015,100,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-05-02T04:00:00,15.8,15.8,6.3,53.41,0,0,,0,0,6.5,5.7,359,1015,30,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-05-02T05:00:00,15.7,15.7,6.5,54.26,0,0,,0,0,6.5,5.7,23,1014,61.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-05-02T06:00:00,15.7,15.7,6.5,54.26,0,0,,0,0,6.1,3.9,80,1014,100,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-05-02T07:00:00,15.8,15.8,6.7,54.87,0,0,,0,0,10.4,5.7,32,1014,60,11.6,12,0,0,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-02T08:00:00,15.8,15.8,8.5,61.96,0,0,,0,0,12.2,5.9,50,1014,100,10,59,0.2,1,,Overcast,cloudy,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-05-02T09:00:00,18.9,18.9,8.5,50.77,0,0,,0,0,13.7,8.2,65,1014,100,10,236,0.8,2,,Overcast,cloudy,"08532099999,08534099999,D7126,08536099999,LPPT"
