name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Lisbon,2023-06-01T10:00:00,20.8,20.8,13.1,61.08,0,0,,0,0,29.5,8.8,8,1013.1,31,11.6,432,1.6,4,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-01T11:00:00,22.8,22.8,12.8,53.27,0,0,,0,0,27.7,8.9,56,1013,28,10,620,2.2,6,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-01T12:00:00,24,24,13,50.19,0,0,,0,0,6.8,3.6,229.9,1012,25,10,801,2.9,8,,Partially cloudy,partly-cloudy-day,"D7126,LPPT"
Lisbon,2023-06-01T13:00:00,25.4,25.4,9.3,36.15,0,0,,0,0,16.2,10.9,320,1012,28.5,10.1,892,3.2,9,,Partially cloudy,partly-cloudy-day,"08532099999,D7126,08536099999,LPPT"
Lisbon,2023-06-01T14:00:00,25.9,25.9,11,39.04,0,0,,0,0,37.1,13,150,1011,25,10,927,3.3,9,,Partially cloudy,partly-cloudy-day,"D7126,LPPT"
Lisbon,2023-06-01T15:00:00,23.2,23.2,13.9,55.95,0,0,,0,0,22,16.5,311,1010.9,28,10,906,3.3,9,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-01T16:00:00,23.1,23.1,14.5,58.29,0,0,,0,0,20.9,14.7,302,1010.5,33.3,11.6,814,2.9,8,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-01T17:00:00,23.8,23.8,12.7,49.87,0,0,,0,0,16.6,16.2,314,1010,28,10,707,2.5,7,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-01T18:00:00,22.9,22.9,13.6,55.72,0,0,,0,0,21.6,21.3,313,1009.8,27.9,10,504,1.8,5,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-01T19:00:00,21.9,21.9,13.4,58.62,0,0,,0,0,24.1,23.2,320,1009.9,31,11.6,143,0.5,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-01T20:00:00,20.1,20.1,14.6,70.77,0,0,,0,0,24.8,17.8,340,1010.4,27.9,10,50,0.2,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-01T21:00:00,18.7,18.7,14.2,74.72,0,0,,0,0,24.8,15.8,353,1010.8,27.9,10,14,0.1,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-01T22:00:00,17.8,17.8,14.9,83.59,0,0,,0,0,24.5,17.1,333,1011,39.9,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-01T23:00:00,17.3,17.3,14.2,81.71,0,0,,0,0,22.7,16.3,333,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-02T00:00:00,16.7,16.7,14.2,84.76,0,0,,0,0,15.8,13.9,337,1011,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-02T01:00:00,16.3,16.3,14.1,87.06,0,0,,0,0,8.3,12.6,339,1011,90,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-02T02:00:00,16.3,16.3,14.2,87.07,0,0,,0,0,7.9,11.2,331,1010.4,45.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-02T03:00:00,16.3,16.3,14.2,87.07,0,0,,0,0,7.2,11.4,317,1010,60.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-02T04:00:00,16.3,16.3,14.1,86.97,0,0,,0,0,8.3,12.8,313,1010,90,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-02T05:00:00,16.2,16.2,14,87.05,0,0,,0,0,8.3,13.7,324,1010,61.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-02T06:00:00,15.6,15.6,13.6,87.89,0,0,,0,0,10.1,15,326,1010.4,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-02T07:00:00,16,16,13.9,87.48,0,0,,0,0,11.5,12.6,332,1011,29.5,11.6,21,0.1,0,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T08:00:00,17.5,17.5,14,79.86,0,0,,0,0,11.5,12.6,333,1011,30.3,10,45,0.2,0,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T09:00:00,18.6,18.6,14,74.81,0,0,,0,0,14.4,11.2,348,1011.8,28.7,10,162,0.6,2,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T10:00:00,20.5,20.5,14.4,68.32,0,0,,0,0,14.8,9.6,3,1011.1,29.5,11.6,265,1,3,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T11:00:00,21.4,21.4,14.8,66.09,0,0,,0,0,35.3,8.8,20,1011.8,28,10,596,2.1,6,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T12:00:00,23,23,15,60.53,0,0,,0,0,31.7,12.1,100,1012,27.6,10,798,2.9,8,,Partially cloudy,partly-cloudy-day,"08532099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T13:00:00,23.6,23.6,14,54.75,0,0,,0,0,4,12,46,1011.5,29.5,11.6,888,3.2,9,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T14:00:00,25.3,25.3,13,46.49,0,0,,0,0,33.5,12.2,284,1011,31,10,915,3.3,9,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T15:00:00,24.7,24.7,13.8,50.62,0,0,,0,0,16.9,15.2,308,1010.1,31,10,898,3.2,9,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T16:00:00,25,25,14.1,51.05,0,0,,0,0,17.3,17.6,311,1010,29.9,11.6,824,3,8,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T17:00:00,24.3,24.3,13.7,51.69,0,0,,0,0,15.1,18.2,296,1010,27.9,10,638,2.3,6,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T18:00:00,23.5,23.5,13.7,54.36,0,0,,0,0,12.6,20.4,307,1010,31,10,550,2,6,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T19:00:00,22.5,22.5,13.3,56.2,0,0,,0,0,24.5,20,327,1010.9,31,11.6,401,1.4,4,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T20:00:00,21.7,21.7,14,61.45,0,0,,0,0,24.1,19.3,333,1010.8,50,10,163,0.6,2,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T21:00:00,20.3,20.3,15,71.54,0,0,,0,0,21.6,12.9,325,1011.4,86.3,10,33,0.1,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-02T22:00:00,19.2,19.2,14.1,72.57,0,0,,0,0,19.8,12.1,322,1012.4,50,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-02T23:00:00,18.7,18.7,14,73.97,0,0,,0,0,11.5,11.5,339,1012.4,22,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-03T00:00:00,18.2,18.2,14.2,77.49,0,0,,0,0,8.6,11.5,310,1012.8,98.4,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-06-03T01:00:00,17.2,17.2,14.1,81.86,0,0,,0,0,6.5,12.8,316,1012.5,30,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-03T02:00:00,16.7,16.7,14,83.9,0,0,,0,0,7.2,14.2,320,1012.8,46.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-03T03:00:00,16.2,16.2,14,87.05,0,0,,0,0,7.6,13.9,323,1012,42.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-03T04:00:00,16.2,16.2,14,87.05,0,0,,0,0,7.2,12.6,322,1012,10,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-03T05:00:00,16.2,16.2,14,87.05,0,0,,0,0,6.8,12.4,317,1012,43.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-03T06:00:00,16.2,16.2,14.2,87.94,0,0,,0,0,6.1,12.9,325,1012,53.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-03T07:00:00,16.1,16.1,14.4,89.81,0,0,,0,0,8.3,12.8,329,1013,23.2,9.9,16,0.1,0,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T08:00:00,17.6,17.6,15,84.86,0,0,,0,0,7.6,11.4,332,1013.4,27.9,10,65,0.2,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T09:00:00,19.4,19.4,15,75.61,0,0,,0,0,7.9,12.5,13,1013.8,26.4,10,134,0.5,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T10:00:00,20.9,20.9,15.9,73.11,0,0,,0,0,9.4,10.1,51,1014,27.9,10.8,221,0.8,2,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T11:00:00,21.7,21.7,16,69.9,0,0,,0,0,11.9,13,77,1014,27.5,10,370,1.3,4,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T12:00:00,23.6,23.6,16,62.51,0,0,,0,0,15.1,8.7,110,1013.8,27.9,10,753,2.7,8,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T13:00:00,24.7,24.7,16,58.65,0,0,,0,0,12.6,11.7,62,1013.5,27.9,10.8,869,3.1,9,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T14:00:00,25.4,25.4,14.7,51.6,0,0,,0,0,29.5,13.5,255,1013,31,10,900,3.2,9,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T15:00:00,25.2,25.2,15.7,55.91,0,0,,0,0,14.8,15.8,289,1012.4,41.6,10,884,3.2,9,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T16:00:00,25.2,25.2,16.1,56.98,0,0,,0,0,16.9,17.5,315,1012,29.5,10.8,810,2.9,8,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T17:00:00,24.7,24.7,15.2,55.24,0,0,,0,0,18,17.6,304,1012,31,10,699,2.5,7,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T18:00:00,23.5,23.5,15.2,59.59,0,0,,0,0,18,21,313,1012,31,10,529,1.9,5,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T19:00:00,22.4,22.4,15.1,63.3,0,0,,0,0,27.7,20.9,313,1012.4,31,10.8,261,0.9,3,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T20:00:00,20.9,20.9,15.2,69.73,0,0,,0,0,27.7,20,317,1012.8,31,10,102,0.4,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T21:00:00,19.3,19.3,15,76.11,0,0,,0,0,27.4,21.4,323,1013,25,10,24,0.1,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-03T22:00:00,18.3,18.3,15,81.42,0,0,,0,0,27,18.5,323,1013.9,30,10.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-03T23:00:00,17.5,17.5,15,85.27,0,0,,0,0,22,15.7,340,1014,0,10,0,0,0,,Clear,clear-night,"08536099999,LPPT"
Lisbon,2023-06-04T00:00:00,17.3,17.3,15,86.28,0,0,,0,0,16.2,15,322,1014,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-04T01:00:00,17.2,17.2,15,86.88,0,0,,0,0,10.4,15.1,322,1014,0,10.8,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-04T02:00:00,17.2,17.2,14.2,82.53,0,0,,0,0,10.1,15.1,323,1013,11.7,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-04T03:00:00,17.2,17.2,14.2,82.53,0,0,,0,0,7.6,14.7,310,1013,15.5,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-04T04:00:00,16.2,16.2,14.4,89.47,0,0,,0,0,7.9,17.2,317,1013,0,10.8,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-04T05:00:00,16.2,16.2,14,87.05,0,0,,0,0,11.2,16.5,320,1013,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-04T06:00:00,16.2,16.2,14,87.05,0,0,,0,0,11.2,15.2,317,1013,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-04T07:00:00,16.6,16.6,14,84.75,0,0,,0,0,10.1,14.1,325,1013,0,10.8,14,0.1,0,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T08:00:00,18.6,18.6,14,74.71,0,0,,0,0,10.8,12.4,330,1013.4,2.1,10,55,0.2,1,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T09:00:00,20,20,14,68.38,0,0,,0,0,13.3,11.6,331,1013.8,27.5,10,105,0.4,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T10:00:00,21.4,21.4,14.5,64.58,0,0,,0,0,12.6,9,339,1014,24.7,11.6,148,0.5,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T11:00:00,23.4,23.4,15,59.18,0,0,,0,0,13,9.4,313,1014,27.5,10,229,0.8,2,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T12:00:00,24.6,24.6,15,55.21,0,0,,0,0,29.5,8.5,20,1014,27.9,10,394,1.4,4,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T13:00:00,26.6,26.6,14.6,47.81,0,0,,0,0,11.2,8.1,20,1014,24.7,11.6,503,1.8,5,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T14:00:00,26.9,27.1,14.3,46.18,0,0,,0,0,13.3,10.4,270,1013,27.9,10,645,2.3,6,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T15:00:00,27.2,27.3,14.2,44.88,0,0,,0,0,15.5,13.2,305,1013,27.9,10,894,3.2,9,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T16:00:00,26.8,27.1,15,48.43,0,0,,0,0,19.8,17.2,323,1012.9,31,11.6,787,2.8,8,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T17:00:00,25.9,25.9,15.2,51.57,0,0,,0,0,24.8,18.4,316,1012.8,27.9,10,357,1.3,4,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T18:00:00,23.7,23.7,15.2,58.65,0,0,,0,0,27.4,22,323,1012.8,27.9,10,252,0.9,3,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T19:00:00,22,22,15.1,64.94,0,0,,0,0,26.6,20.7,315,1013,35.7,11.6,137,0.5,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T20:00:00,20.3,20.3,15.2,72.26,0,0,,0,0,27,18.7,317,1013.8,27.5,10,83,0.3,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T21:00:00,18.9,18.9,15,78.13,0,0,,0,0,26.3,17.2,334,1014.4,27.5,10,21,0.1,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-04T22:00:00,17.8,17.8,14.1,78.85,0,0,,0,0,21.2,20.7,322,1015,31.8,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-04T23:00:00,17.3,17.3,14.2,81.71,0,0,,0,0,18.4,17.9,337,1015.4,99.4,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-06-05T00:00:00,17.2,17.2,13.6,79.5,0,0,,0,0,15.5,13.9,327,1015,75.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-05T01:00:00,16.7,16.7,13.5,81.55,0,0,,0,0,8.6,16.8,329,1015,27.9,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-05T02:00:00,16.2,16.2,13.2,82.41,0,0,,0,0,8.3,12.2,333,1014.4,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-05T03:00:00,16.2,16.2,13,81.57,0,0,,0,0,6.8,14.7,324,1014,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-05T04:00:00,16.2,16.2,13.5,84.02,0,0,,0,0,6.5,14.1,320,1014.1,29.5,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-05T05:00:00,16.2,16.2,13.6,84.69,0,0,,0,0,7.9,15,320,1014,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-05T06:00:00,16,16,14,87.93,0,0,,0,0,7.2,15.7,323,1014,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-05T07:00:00,16.6,16.6,14,84.75,0,0,,0,0,10.4,14.9,332,1014.1,24.7,11.6,12,0,0,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T08:00:00,18.1,18.1,14.4,78.96,0,0,,0,0,12.2,11.9,352,1014.8,30.3,10,62,0.2,1,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T09:00:00,20.2,20.2,14.2,68.3,0,0,,0,0,11.9,13.1,10,1014,28.5,10,122,0.4,1,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T10:00:00,21.7,21.7,15,65.7,0,0,,0,0,9.7,10.9,40,1014.1,14.1,11.6,294,1.1,3,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T11:00:00,22.6,22.6,15,62.36,0,0,,0,0,10.8,10.8,73,1014,51.5,10,609,2.2,6,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T12:00:00,24.2,24.2,15.4,58.14,0,0,,0,0,35.3,12.5,79,1014,0,10,785,2.8,8,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T13:00:00,25.6,25.6,15.7,54.37,0,0,,0,0,5.4,9.9,43,1013.6,27.2,11.6,869,3.1,9,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T14:00:00,26.4,26.4,15.5,50.86,0,0,,0,0,35.3,11.4,139,1013,28,10,902,3.2,9,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T15:00:00,28.1,28.1,14.8,44.23,0,0,,0,0,29.5,10.1,278,1012.4,28,10,886,3.2,9,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T16:00:00,28.5,28.1,13.4,39.48,0,0,,0,0,20.9,12.3,256,1012.1,32.3,11.6,819,2.9,8,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T17:00:00,28,27.7,13.2,40.33,0,0,,0,0,19.1,13.1,281,1011.5,30,10,701,2.5,7,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T18:00:00,27.3,27.1,12.6,40.23,0,0,,0,0,24.8,16.6,302,1011,30,10,533,1.9,5,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T19:00:00,26.5,26.5,12.9,42.83,0,0,,0,0,21.2,16.2,301,1011,90,11.6,352,1.3,4,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T20:00:00,24.7,24.7,14,51.26,0,0,,0,0,21.6,15,313,1011,100,10,151,0.5,2,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T21:00:00,22.7,22.7,14.7,60.63,0,0,,0,0,16.9,13.6,312,1011.4,98.2,10,28,0.1,0,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-05T22:00:00,21.6,21.6,15.1,66.58,0,0,,0,0,8.3,13.6,319,1012,50,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-05T23:00:00,20.9,20.9,14.2,65.58,0,0,,0,0,5,6.7,322,1012,39.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-06T00:00:00,20.7,20.7,14.2,66.21,0,0,,0,0,6.1,2.1,3.3,1012.4,99.9,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-06-06T01:00:00,19.9,19.9,14.1,69.06,0,0,,0,0,6.1,2.6,30,1012,60,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-06T02:00:00,19,19,13.2,68.88,0,0,,0,0,6.5,1.2,22,1011.4,90.1,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-06-06T03:00:00,17.9,17.9,13.2,74.06,0,0,,0,0,5,2.8,319,1011,100,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-06-06T04:00:00,17.9,17.9,12.8,72.06,0,0,,0,0,3.6,2.7,360,1010.5,80,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-06-06T05:00:00,18.3,18.3,12.9,70.89,0,0,,0,0,7.6,2.6,250,1010,100,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-06-06T06:00:00,17.4,17.4,13.7,78.97,0,0,,0,0,7.6,4.6,50,1010.8,100,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-06-06T07:00:00,17.8,17.8,15.9,88.53,0,0,,0,0,5.4,4.9,28,1011,100,11.6,28,0.1,0,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-06-06T08:00:00,19.8,19.8,16.5,81.33,0,0,,0,0,6.8,3.9,355,1010.8,100,10,82,0.3,1,,Overcast,cloudy,"08532099999,08534099999,D7126,08536099999,LPPT"
