name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Lisbon,2023-03-02T01:00:00,4.2,4.2,0.2,75.2,0,0,,0,0,7.2,0.8,30,1019,80.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-02T02:00:00,3.9,2.7,1.7,85.82,0,0,,0,0,7.6,5.1,352,1019,80,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-02T03:00:00,3.7,2.6,1.9,87.66,0,0,,0,0,7.2,5.1,334,1018.2,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-02T04:00:00,3.7,3.7,1,82.61,0,0,,0,0,6.1,3.6,317,1018,32.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-02T05:00:00,2.7,2.7,0.9,87.66,0,0,,0,0,6.1,3.9,90,1018,16,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-02T06:00:00,2.6,2.6,0.8,87.85,0,0,,0,0,9.7,3.6,120,1019,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-02T07:00:00,2.7,1.4,0.9,87.66,0,0,,0,0,9.7,5.1,255,1019,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-02T08:00:00,4.4,4.4,1.7,83.08,0,0,,0,0,10.4,4.1,100,1020,0,10,19,0.1,0,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T09:00:00,5.8,5,3.7,85.9,0,0,,0,0,10.8,5.1,49,1021.1,24.2,11.6,185,0.7,2,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T10:00:00,7.2,5.4,3.9,79.52,0,0,,0,0,13.7,9.1,62,1021,0,10,397,1.4,4,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T11:00:00,9.3,7.9,3.8,68.53,0,0,,0,0,33.5,9.5,28,1021,2.6,10,554,2,6,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T12:00:00,11.2,11.2,4,61.34,0,0,,0,0,15.1,11.1,52,1021,30,11.6,667,2.4,7,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T13:00:00,12.2,12.2,0.7,45.16,0,0,,0,0,33.5,12.8,64,1020,0,10,727,2.6,7,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T14:00:00,13,13,0.4,42.01,0,0,,0,0,14,8.3,320,1020,30,10,724,2.6,7,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T15:00:00,14,14,-1.1,35.28,0,0,,0,0,10.4,8.3,322,1020,30,11.6,637,2.3,6,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T16:00:00,14.1,14.1,-4,28.28,0,0,,0,0,7.2,10.2,32,1019,27.6,10,507,1.8,5,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T17:00:00,14.9,14.9,-3.5,27.95,0,0,,0,0,6.5,4.2,290,1019,28,10,347,1.2,3,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T18:00:00,11.9,11.9,4.8,61.7,0,0,,0,0,13.3,12.2,292,1020,40,11.6,130,0.5,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T19:00:00,11,11,4,62.02,0,0,,0,0,14.8,9.4,297,1020,33.5,10,21,0.1,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-02T20:00:00,10.2,10.2,4,65.6,0,0,,0,0,15.8,11.4,303,1021,18.9,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-02T21:00:00,10.1,10.1,4,65.73,0,0,,0,0,14.8,14.7,323,1021.1,40,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-02T22:00:00,9,6.9,4,70.88,0,0,,0,0,13,13,320,1021,29.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,LPPT
Lisbon,2023-03-02T23:00:00,9,6.9,3,66.06,0,0,,0,0,11.5,13,320,1022,16.5,10,0,0,0,,Clear,clear-night,LPPT
Lisbon,2023-03-03T00:00:00,9,9,3,66.06,0,0,,0,0,6.1,3.6,32.7,1021,73.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,LPPT
Lisbon,2023-03-03T01:00:00,8,7.3,3,70.69,0,0,,0,0,6.1,5.4,350,1021,91,10,0,0,0,,Overcast,cloudy,LPPT
Lisbon,2023-03-03T02:00:00,6,6,3,81.07,0,0,,0,0,6.1,3.6,71,1021,35,10,0,0,0,,Partially cloudy,partly-cloudy-night,LPPT
Lisbon,2023-03-03T03:00:00,4,4,1,80.8,0,0,,0,0,6.1,3.6,78.5,1020,74.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,LPPT
Lisbon,2023-03-03T04:00:00,4,4,2,86.8,0,0,,0,0,5.8,0,0,1020,76,10,0,0,0,,Partially cloudy,partly-cloudy-night,LPPT
Lisbon,2023-03-03T05:00:00,3,3,2,93.14,0,0,,0,0,5.8,0,0,1020,80.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,LPPT
Lisbon,2023-03-03T06:00:00,4,4,3,93.19,0,0,,0,0,7.6,1.8,290,1020,43.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,LPPT
Lisbon,2023-03-03T07:00:00,3.7,3.7,1.9,87.75,0,0,,0,0,8.6,2.1,314,1020,43.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-03T08:00:00,3.6,3.6,1.7,87.71,0,0,,0,0,8.6,2.3,60,1021,9.8,10,20,0.1,0,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T09:00:00,9.3,9.3,4,69.42,0,0,,0,0,9.7,4.1,48,1021.2,14.1,11.6,206,0.7,2,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T10:00:00,10,10,3.8,65.25,0,0,,0,0,11.2,5.3,80,1021.2,5.3,10,397,1.4,4,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T11:00:00,12,12,3.3,55.13,0,0,,0,0,31.7,6.9,130,1021,35.8,10,543,2,5,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T12:00:00,13,13,3.2,51.35,0,0,,0,0,5.4,8.3,278,1021.1,25.9,11.6,657,2.4,7,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T13:00:00,14.2,14.2,1.9,43.33,0,0,,0,0,6.5,9.9,310,1020,67.1,10,715,2.6,7,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T14:00:00,15.2,15.2,2.7,43.14,0,0,,0,0,13.7,12.3,174,1019,100,10,650,2.3,7,,Overcast,cloudy,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T15:00:00,15,15,4.3,48.73,0,0,,0,0,19.8,15.4,231,1019.1,52,11.6,504,1.8,5,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T16:00:00,15.1,15.1,5,50.97,0,0,,0,0,19.8,14.6,291,1018.2,78.8,10,515,1.9,5,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T17:00:00,13.9,13.9,5.7,57.47,0,0,,0,0,19.4,13,290,1019,30,10,166,0.6,2,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T18:00:00,12.2,12.2,5.9,65.34,0,0,,0,0,13,10.9,297,1019,90,11.6,65,0.2,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T19:00:00,11.2,11.2,6,70.54,0,0,,0,0,19.4,14.5,328,1019,95,10,14,0.1,0,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-03T20:00:00,10.5,10.5,6,73.68,0,0,,0,0,18,13.9,315,1020,100,10,0,0,0,,Overcast,cloudy,"08536099999,LPPT"
Lisbon,2023-03-03T21:00:00,10,10,5.9,75.7,0,0,,0,0,13.3,13.6,313,1020,60,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-03T22:00:00,10.2,10.2,6,75.4,0,0,,0,0,10.1,14.2,325,1020,52.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-03T23:00:00,10.2,10.2,6,75.4,0,0,,0,0,7.9,10.9,333,1020,64.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-04T00:00:00,9.9,8.6,6,76.43,0,0,,0,0,4.7,10,343,1020.1,80,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-04T01:00:00,9.9,9.9,6,77,0,0,,0,0,4.7,3.6,315.4,1020,73.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-04T02:00:00,8,8,6,87.19,0,0,,0,0,4.3,0.3,0,1020,68,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-04T03:00:00,8.8,8.8,6,82.71,0,0,,0,0,4.7,0.6,22,1019.1,90,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-04T04:00:00,8.9,8.9,6.2,83.25,0,0,,0,0,4.7,3.6,350,1019,72.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-04T05:00:00,8,8,6,87.19,0,0,,0,0,2.2,0,0,1019,82.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08536099999,LPPT"
Lisbon,2023-03-04T06:00:00,7.9,7.9,5.1,82.42,0,0,,0,0,5.8,4.2,349,1019.1,60,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-04T07:00:00,6.9,6.9,5.9,93.34,0,0,,0,0,6.1,0.6,27,1019,69.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-04T08:00:00,7.9,7.9,6.2,89.09,0,0,,0,0,5.4,3.3,65.9,1020,89.8,10,20,0.1,0,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T09:00:00,8.9,8.9,7,87.75,0,0,,0,0,9.7,3.6,360,1020.1,90,10.3,67,0.2,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T10:00:00,9.2,8.1,7,86.37,0,0,,0,0,12.6,7.8,40,1021,99.5,10,100,0.4,1,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T11:00:00,10.2,10.2,7,80.77,0,0,,0,0,12.2,11.4,38,1020,100,10,173,0.6,2,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T12:00:00,10.2,10.2,7,80.77,0,0,,0,0,10.1,12.6,67,1020.1,90,10,209,0.8,2,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T13:00:00,12.2,12.2,7.9,74.93,0,0,,0,0,29.5,7.6,82,1019,100,10,337,1.2,3,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T14:00:00,12.2,12.2,7.2,71.5,0,0,,0,0,7.6,9.6,350,1019,100,10,209,0.8,2,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T15:00:00,13,13,6.3,63.86,0,0,,0,0,5.8,8.1,57,1018.1,100,10,223,0.8,2,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T16:00:00,13,13,7.2,67.66,0,0,,0,0,9.7,1.8,357,1018,100,10,198,0.7,2,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T17:00:00,13.9,13.9,7.2,64.05,0,0,,0,0,11.2,5.1,50,1018,100,10,174,0.6,2,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T18:00:00,13.9,13.9,6.3,60.44,0,0,,0,0,7.6,4.6,360,1018,90,10,38,0.1,0,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T19:00:00,12,12,8,76.52,0,0,,0,0,8.3,5.4,40,1018,100,10,8,0,0,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-04T20:00:00,11.9,11.9,8,77.32,0,0,,0,0,5.8,5.1,67,1018,100,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-03-04T21:00:00,11.8,11.8,8,77.72,0,0,,0,0,9.4,5.1,101,1018.1,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-04T22:00:00,12,12,9.2,82.75,0,0,,0,0,9.4,3.6,71.1,1018,97.4,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-03-04T23:00:00,11,11,8.9,86.55,0,0,,0,0,7.2,5.4,220,1018,98,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T00:00:00,11.9,11.9,7.1,72.39,0,0,,0,0,7.2,5.7,153,1017.1,24.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T01:00:00,10.9,10.9,8,82.61,0,0,,0,0,6.8,4.8,160,1017,100,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T02:00:00,10.9,10.9,8.2,83.49,0,0,,0,0,7.9,8.7,122,1016,0,9.7,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T03:00:00,11,11,9.1,87.94,0,0,,0,0,10.4,9.2,137,1015,90,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T04:00:00,11.2,11.2,9.9,91.62,0,0,,0,0,15.1,7.2,123,1014,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T05:00:00,10.2,10.2,10,98.96,0,0,,0,0,15.8,8.5,340,1015,75,6.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T06:00:00,10,10,10,99.69,0,0,,0,0,15.1,10.2,82,1015,87.6,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T07:00:00,10,10,10,100,0,0,,0,0,20.5,16.2,93,1014,82.9,3.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T08:00:00,9.2,7,9.2,100,0,0,,0,0,20.2,14.4,112,1014.8,89.2,4.2,40,0.1,0,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T09:00:00,10.1,10.1,10.1,100,4,100,rain,0,0,21.6,13.8,120,1015,90.7,4.6,119,0.4,1,,"Rain, Overcast",rain,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T10:00:00,10.5,10.5,10.5,100,0,0,,0,0,27.4,5.4,140,1014.8,82.9,5.8,302,1.1,3,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T11:00:00,11.3,11.3,11.3,100,0,0,,0,0,19.8,2.7,330,1014.8,82.9,4.9,223,0.8,2,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T12:00:00,12.3,12.3,12.1,98.67,0,0,,0,0,23.8,5.9,321,1015,90.7,6.6,592,2.1,6,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T13:00:00,13.2,13.2,13.2,100,0,0,,0,0,27.4,6.9,290,1014,82.9,8.3,388,1.4,4,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T14:00:00,14.2,14.2,13.2,93.71,0,0,,0,0,31.7,13.8,250,1014,82.9,10,219,0.8,2,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T15:00:00,14.2,14.2,12.2,87.85,0,0,,0,0,30.6,18.9,260,1014,90.7,11.6,160,0.6,2,,Overcast,cloudy,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T16:00:00,13.9,13.9,11.9,87.74,0,0,,0,0,27.4,14.5,252,1013,31,10,307,1.1,3,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T17:00:00,14.2,14.2,12,86.86,0,0,,0,0,25.6,11.8,246,1013,46.9,10,221,0.8,2,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T18:00:00,14.1,14.1,12.1,88.03,0,0,,0,0,17.6,9.4,269,1013.1,35.7,11.6,82,0.3,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T19:00:00,13,13,10.2,82.87,0,0,,0,0,17.6,9.1,270,1014,27.9,10,16,0.1,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-05T20:00:00,12,12,10.3,89.43,0,0,,0,0,11.2,5.1,265,1014,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T21:00:00,10.3,10.3,9.4,94.51,0,0,,0,0,9.7,5.7,234,1014.1,29.5,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T22:00:00,11,11,11,100,0,0,,0,0,10.8,8.5,230,1014,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-05T23:00:00,12,12,12,100,0,0,,0,0,6.8,4.2,211,1014,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-06T00:00:00,10.2,10.2,10.2,100,0,0,,0,0,7.6,1.1,32,1014,31,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-06T01:00:00,11.2,11.2,11.2,100,0,0,,0,0,6.8,1.5,38,1014,27.9,8,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-06T02:00:00,11.2,11.2,11.2,100,0,0,,0,0,9,4.5,202,1013.8,46.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-06T03:00:00,12,12,12,100,0,0,,0,0,7.6,6.2,174,1013,89.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-06T04:00:00,13,13,13,100,0,0,,0,0,10.1,13.9,181,1012,79.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-06T05:00:00,13,13,13,100,0,0,,0,0,10.1,12.1,165,1012,46.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-06T06:00:00,13,13,13,99.9,0,0,,0,0,13.7,8.1,172,1012.1,90.7,10,0,0,0,,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-03-06T07:00:00,13,13,12.2,94.62,0,0,,0,0,16.6,16.9,210,1012,56.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-03-06T08:00:00,13,13,12.2,94.59,0,0,,0,0,20.2,10.8,208,1012,83.1,10,20,0.1,0,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-06T09:00:00,14,14,13.1,94.32,1.608,100,rain,0,0,20.2,15.7,181,1012.2,91.1,11.5,98,0.4,1,,"Rain, Overcast",rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-06T10:00:00,14.1,14.1,13,92.78,0,0,,0,0,20.2,20.3,180,1012,83.1,9.8,235,0.8,2,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-06T11:00:00,13.2,13.2,13,99.02,0,0,,0,0,23,18.4,160,1012,89.2,8.9,245,0.9,2,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-03-06T12:00:00,14.1,14.1,13.1,93.45,0,0,,0,0,16.9,17.7,160,1012,91.1,9.7,258,0.9,3,,Overcast,cloudy,"08532099999,08534099999,D7126,08536099999,LPPT"
